customer_id,acquisition_date,acquisition_channel,product,region,age_group,loan_amount,first_transaction_date,churn_date,is_active,ltv,txn_month_1,txn_month_2,txn_month_3,txn_month_4,txn_month_5,txn_month_6,txn_month_7,txn_month_8,txn_month_9,txn_month_10,txn_month_11,txn_month_12,txn_month_13,txn_month_14,txn_month_15,txn_month_16,txn_month_17,txn_month_18,ltv_segment,days_since_acquisition,total_recent_txns,churn_risk
CUST43442,2025-11-07,Organic,Credit Line,East,26-35,127900.0,2025-11-13,,True,8163.19,0,0,0,0,0,0,0,0,0,0,0,2,4,7,6,1,3,4,Medium,235,8,False
CUST36633,2025-11-07,App Store,Credit Line,East,26-35,274500.0,2025-11-13,,True,5213.08,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,1,2,Low,235,5,False
CUST22252,2025-11-07,Organic,Personal Loan,West,36-45,207100.0,2025-11-10,,True,64665.93,0,0,0,0,0,0,0,0,0,0,0,5,7,2,7,3,5,5,High,235,13,False
CUST33442,2025-11-07,Paid,Personal Loan,South,26-35,377000.0,2025-11-12,,True,14093.58,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,Medium,235,3,False
CUST14198,2025-11-07,Referral,Personal Loan,East,36-45,503700.0,2025-11-14,,True,58142.96,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2,1,5,High,235,8,False
CUST00759,2025-11-07,App Store,BNPL,South,45+,50000.0,2025-11-08,,True,1796.28,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,3,0,Low,235,4,False
CUST13456,2025-11-07,Referral,Credit Line,South,36-45,170400.0,2025-11-10,2026-06-26,False,23113.71,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,4,2,2,Medium,235,8,False
CUST05900,2025-11-07,Paid,Credit Line,West,36-45,356800.0,2025-11-11,,True,10317.37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Medium,235,1,False
CUST11619,2025-11-07,App Store,Personal Loan,South,36-45,366400.0,2025-11-08,2026-02-09,False,33671.07,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,High,235,0,False
CUST32582,2025-11-07,Paid,Credit Line,East,26-35,107100.0,2025-11-13,2026-02-05,False,6901.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,235,0,False
CUST01300,2025-11-07,Referral,Credit Line,East,26-35,500000.0,2025-11-13,2026-05-03,False,6698.47,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,2,2,0,Low,235,4,False
CUST07279,2025-11-07,Referral,Personal Loan,West,26-35,408700.0,2025-11-08,2026-04-01,False,36841.17,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,2,0,0,High,235,2,False
CUST33335,2025-11-07,App Store,Personal Loan,South,36-45,465300.0,2025-11-11,2026-06-20,False,28224.09,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,3,High,235,4,False
CUST33075,2025-11-07,Organic,Credit Line,South,18-25,500000.0,2025-11-09,,True,29489.59,0,0,0,0,0,0,0,0,0,0,0,7,3,4,2,6,5,2,High,235,13,False
CUST16080,2025-11-07,Organic,Credit Line,South,26-35,303700.0,2025-11-12,,True,5975.76,0,0,0,0,0,0,0,0,0,0,0,5,7,3,7,1,5,2,Low,235,8,False
CUST14719,2025-11-07,Organic,Credit Line,West,26-35,482400.0,2025-11-13,,True,26927.19,0,0,0,0,0,0,0,0,0,0,0,4,6,4,5,3,4,3,High,235,10,False
CUST22810,2025-11-07,Referral,Personal Loan,International,26-35,641300.0,2025-11-10,2026-03-29,False,28012.12,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,3,0,0,High,235,3,False
CUST06922,2025-11-07,Organic,BNPL,North,36-45,17300.0,2025-11-13,,True,4273.82,0,0,0,0,0,0,0,0,0,0,0,4,4,9,1,3,4,2,Low,235,9,False
CUST44843,2025-11-07,Organic,Personal Loan,East,26-35,732700.0,2025-11-12,,True,31118.71,0,0,0,0,0,0,0,0,0,0,0,3,8,6,4,4,3,2,High,235,9,False
CUST31150,2025-11-07,Organic,Personal Loan,West,36-45,218000.0,2025-11-10,,True,98324.86,0,0,0,0,0,0,0,0,0,0,0,6,5,8,2,8,3,1,High,235,12,False
CUST35915,2025-11-07,Paid,Personal Loan,International,26-35,440200.0,2025-11-11,2026-03-13,False,18865.54,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,Medium,235,0,False
CUST33649,2025-11-07,Referral,Personal Loan,West,26-35,1000000.0,2025-11-10,2026-04-26,False,45041.66,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,3,2,0,High,235,5,False
CUST40209,2025-11-07,App Store,Personal Loan,International,26-35,302000.0,2025-11-14,2026-01-03,False,37180.94,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,High,235,0,False
CUST02340,2025-11-07,Paid,BNPL,East,18-25,34300.0,2025-11-11,2025-12-11,False,2328.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,235,0,False
CUST19330,2025-11-07,Paid,Personal Loan,South,26-35,1000000.0,2025-11-12,2026-05-15,False,17432.94,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,Medium,235,1,False
CUST30544,2025-11-07,Paid,BNPL,West,26-35,50000.0,2025-11-11,2026-04-19,False,881.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,Low,235,1,False
CUST19641,2025-11-07,Organic,BNPL,East,36-45,25200.0,2025-11-08,,True,8530.78,0,0,0,0,0,0,0,0,0,0,0,9,6,3,5,6,2,2,Medium,235,10,False
CUST12957,2025-11-07,App Store,Credit Line,West,26-35,98400.0,2025-11-11,,True,8901.02,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,0,1,3,Medium,235,4,False
CUST27764,2025-11-07,Organic,Credit Line,South,36-45,122800.0,2025-11-11,,True,20752.79,0,0,0,0,0,0,0,0,0,0,0,8,5,2,4,5,2,4,Medium,235,11,False
CUST05123,2025-11-07,Organic,Personal Loan,South,26-35,347700.0,2025-11-13,,True,81656.03,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,3,5,4,High,235,12,False
CUST11378,2025-11-07,Paid,Credit Line,South,18-25,285900.0,2025-11-11,2025-12-11,False,7312.65,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Low,235,0,False
CUST40007,2025-11-07,Paid,Personal Loan,West,45+,820400.0,2025-11-08,2026-02-02,False,13956.82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium,235,0,False
CUST47073,2025-11-07,Paid,Personal Loan,East,36-45,1000000.0,2025-11-13,2026-04-15,False,5751.13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Low,235,0,False
CUST21374,2025-11-07,Organic,Credit Line,West,36-45,281400.0,2025-11-11,2026-06-24,False,5351.05,0,0,0,0,0,0,0,0,0,0,0,2,4,8,7,2,2,2,Low,235,6,False
CUST09414,2025-11-07,Organic,Personal Loan,South,26-35,180100.0,2025-11-14,2026-05-10,False,69853.2,0,0,0,0,0,0,0,0,0,0,0,3,2,5,4,1,4,0,High,235,5,False
CUST12362,2025-11-07,Paid,Personal Loan,West,36-45,400500.0,2025-11-13,,True,24608.04,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,High,235,0,True
CUST38524,2025-11-07,Paid,Credit Line,South,18-25,107400.0,2025-11-13,,True,4780.54,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,Low,235,3,False
CUST45973,2025-11-07,Organic,Personal Loan,South,36-45,404800.0,2025-11-10,2026-03-30,False,49136.97,0,0,0,0,0,0,0,0,0,0,0,4,7,3,1,1,0,0,High,235,1,False
CUST43484,2025-11-07,Paid,BNPL,East,26-35,44200.0,2025-11-08,2026-04-19,False,2087.72,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,Low,235,2,False
CUST39633,2025-11-07,App Store,Personal Loan,South,26-35,829100.0,2025-11-12,2025-12-04,False,35719.79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,235,0,False
CUST40051,2025-11-07,Paid,Credit Line,North,26-35,152500.0,2025-11-14,2026-03-08,False,10639.5,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,Medium,235,0,False
CUST15154,2025-11-07,Organic,BNPL,South,26-35,39200.0,2025-11-11,2026-05-03,False,2604.83,0,0,0,0,0,0,0,0,0,0,0,4,6,7,6,2,3,0,Low,235,5,False
CUST36611,2025-11-07,Organic,Credit Line,South,18-25,300500.0,2025-11-09,,True,11424.81,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,3,4,Medium,235,9,False
CUST18346,2025-11-07,App Store,BNPL,East,26-35,18000.0,2025-11-11,2026-05-27,False,575.51,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,Low,235,6,False
CUST01304,2025-11-07,Paid,BNPL,North,26-35,50000.0,2025-11-11,,True,1965.96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Low,235,1,False
CUST34506,2025-11-07,Referral,Personal Loan,West,26-35,424700.0,2025-11-14,,True,45182.97,0,0,0,0,0,0,0,0,0,0,0,1,7,4,1,3,1,4,High,235,8,False
CUST19200,2025-11-07,Organic,Credit Line,East,45+,337000.0,2025-11-13,2026-06-12,False,14340.12,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,3,2,Medium,235,7,False
CUST19621,2025-11-07,Referral,BNPL,West,36-45,22900.0,2025-11-09,,True,915.2,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,4,3,4,Low,235,11,False
CUST49510,2025-11-07,Referral,Credit Line,International,18-25,116900.0,2025-11-11,,True,6555.48,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1,2,2,Low,235,5,False
CUST19959,2025-11-07,Paid,BNPL,East,36-45,13900.0,2025-11-14,2026-06-24,False,2339.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,Low,235,2,False
CUST10151,2025-11-07,App Store,BNPL,North,26-35,30100.0,2025-11-11,2026-01-09,False,920.33,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,Low,235,0,False
CUST02714,2025-11-07,Paid,Personal Loan,North,26-35,548500.0,2025-11-13,2026-04-26,False,45457.58,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,High,235,3,False
CUST21162,2025-11-07,Organic,Personal Loan,West,45+,618900.0,2025-11-09,,True,44633.1,0,0,0,0,0,0,0,0,0,0,0,8,5,4,7,2,3,7,High,235,12,False
CUST17505,2025-11-07,Paid,Personal Loan,International,26-35,595600.0,2025-11-10,2026-02-01,False,12050.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,235,0,False
CUST05403,2025-11-07,App Store,Personal Loan,South,36-45,316000.0,2025-11-11,2026-04-20,False,66758.75,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,High,235,1,False
CUST39808,2025-11-07,Organic,Personal Loan,West,18-25,374800.0,2025-11-12,2025-12-26,False,62427.11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,High,235,0,False
CUST06111,2025-11-07,App Store,BNPL,North,26-35,25000.0,2025-11-10,2026-05-28,False,6226.1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,1,Low,235,1,False
CUST11118,2025-11-07,Paid,Personal Loan,North,26-35,919200.0,2025-11-09,2025-11-13,False,26455.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,235,0,False
CUST43227,2025-11-07,Organic,Personal Loan,West,36-45,363500.0,2025-11-09,2026-01-10,False,60231.07,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,High,235,0,False
CUST00760,2025-11-07,Referral,Personal Loan,South,45+,1000000.0,2025-11-13,,True,73220.67,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,3,2,High,235,7,False
CUST20814,2025-11-07,Paid,Credit Line,South,36-45,210500.0,2025-11-10,2026-02-05,False,10972.69,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium,235,0,False
CUST46060,2025-11-07,Paid,Personal Loan,North,18-25,709400.0,2025-11-08,,True,36859.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,High,235,4,False
CUST02446,2025-11-07,Paid,Personal Loan,North,45+,449500.0,2025-11-09,,True,23064.61,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,Medium,235,2,False
CUST27563,2025-11-07,Paid,BNPL,South,36-45,28900.0,2025-11-08,2025-12-10,False,2795.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low,235,0,False
CUST39456,2025-11-07,Paid,BNPL,East,26-35,13700.0,2025-11-11,2026-05-21,False,1655.62,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,Low,235,1,False
CUST22531,2025-11-07,Organic,Personal Loan,South,26-35,1000000.0,2025-11-12,,True,53656.06,0,0,0,0,0,0,0,0,0,0,0,10,2,6,4,2,7,2,High,235,11,False
CUST21465,2025-11-07,Paid,Personal Loan,East,26-35,728500.0,2025-11-10,2025-11-19,False,15836.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,235,0,False
CUST17181,2025-11-07,App Store,Credit Line,International,26-35,229100.0,2025-11-11,,True,19656.05,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,1,3,1,Medium,235,5,False
CUST48974,2025-11-07,Paid,Personal Loan,East,45+,524000.0,2025-11-11,2026-01-31,False,10120.72,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,Medium,235,0,False
CUST18278,2025-11-07,Paid,Personal Loan,East,45+,345900.0,2025-11-14,2026-04-09,False,23092.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Medium,235,0,False
CUST04851,2025-11-07,App Store,Personal Loan,East,36-45,845000.0,2025-11-09,2025-12-18,False,48963.5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,High,235,0,False
CUST48554,2025-11-07,Referral,Personal Loan,International,45+,320300.0,2025-11-12,2026-01-21,False,66857.22,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,High,235,0,False
CUST31362,2025-11-07,Paid,Credit Line,East,26-35,500000.0,2025-11-12,2025-12-03,False,2294.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low,235,0,False
CUST19967,2025-11-07,Referral,Credit Line,North,26-35,354500.0,2025-11-09,,True,22116.23,0,0,0,0,0,0,0,0,0,0,0,5,4,5,1,1,2,1,Medium,235,4,False
CUST47993,2025-11-07,Organic,Personal Loan,North,26-35,755900.0,2025-11-11,2025-11-11,False,86670.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,235,0,False
CUST21258,2025-11-07,Paid,Credit Line,West,18-25,472800.0,2025-11-11,2026-01-12,False,9744.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,235,0,False
CUST13386,2025-11-07,Paid,Personal Loan,West,26-35,1000000.0,2025-11-12,2026-02-11,False,20678.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,235,0,False
CUST49485,2025-11-07,Referral,Personal Loan,North,36-45,207100.0,2025-11-12,2026-03-21,False,68556.14,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,0,0,0,High,235,0,False
CUST40195,2025-11-07,App Store,BNPL,West,26-35,11500.0,2025-11-11,2026-03-05,False,3071.72,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,0,Low,235,0,False
CUST21743,2025-11-07,Paid,Personal Loan,North,26-35,524600.0,2025-11-13,2026-06-08,False,32593.63,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,High,235,1,False
CUST16575,2025-11-07,Organic,Credit Line,South,18-25,360300.0,2025-11-10,2026-02-18,False,31618.35,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,High,235,0,False
CUST05716,2025-11-07,Paid,Personal Loan,South,45+,1000000.0,2025-11-12,2026-06-04,False,21233.85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,Medium,235,1,False
CUST36231,2025-11-07,App Store,Personal Loan,East,36-45,423400.0,2025-11-10,2026-05-26,False,47215.44,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,3,3,3,High,235,9,False
CUST22887,2025-11-07,Paid,Personal Loan,East,18-25,328200.0,2025-11-13,2026-01-22,False,20849.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,235,0,False
CUST17178,2025-11-07,Paid,BNPL,South,26-35,41700.0,2025-11-08,2026-05-06,False,2438.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low,235,0,False
CUST14888,2025-11-07,Organic,Personal Loan,North,36-45,377900.0,2025-11-09,,True,97325.56,0,0,0,0,0,0,0,0,0,0,0,9,3,3,4,4,6,2,High,235,12,False
CUST16213,2025-11-07,Paid,Personal Loan,West,26-35,650000.0,2025-11-12,2025-11-08,False,22657.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,235,0,False
CUST43959,2025-11-07,App Store,Credit Line,East,26-35,379700.0,2025-11-14,2025-11-08,False,10488.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,235,0,False
CUST43681,2025-11-07,Paid,BNPL,North,26-35,50000.0,2025-11-12,2025-11-28,False,1429.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low,235,0,False
CUST04322,2025-11-07,App Store,Personal Loan,West,26-35,899500.0,2025-11-08,,True,20059.12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,1,Medium,235,4,False
CUST29066,2025-11-07,Paid,Credit Line,West,26-35,172100.0,2025-11-14,,True,11131.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Medium,235,1,False
CUST31047,2025-11-07,Organic,Personal Loan,South,26-35,701800.0,2025-11-14,,True,33388.01,0,0,0,0,0,0,0,0,0,0,0,6,3,5,4,1,4,2,High,235,7,False
CUST00564,2025-11-07,Organic,Personal Loan,North,26-35,301200.0,2025-11-09,,True,95721.72,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,5,3,2,High,235,10,False
CUST45116,2025-11-07,App Store,Personal Loan,East,36-45,408800.0,2025-11-09,2026-05-14,False,35024.37,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,High,235,2,False
CUST45000,2025-11-07,App Store,Credit Line,North,18-25,330800.0,2025-11-10,2026-06-14,False,23549.77,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,3,1,1,High,235,5,False
CUST45909,2025-11-07,Referral,BNPL,West,36-45,50000.0,2025-11-08,,True,1155.25,0,0,0,0,0,0,0,0,0,0,0,7,8,1,2,2,1,3,Low,235,6,False
CUST05519,2025-11-07,Organic,BNPL,North,36-45,49800.0,2025-11-11,2026-05-26,False,8748.34,0,0,0,0,0,0,0,0,0,0,0,4,7,4,7,1,1,4,Medium,235,6,False
CUST44931,2025-11-07,Referral,Personal Loan,North,18-25,848700.0,2025-11-11,,True,101224.7,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,6,6,5,High,235,17,False
CUST20849,2025-11-07,Paid,Credit Line,East,36-45,500000.0,2025-11-08,2026-03-04,False,3881.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Low,235,0,False
CUST14243,2025-11-07,App Store,Credit Line,East,26-35,415400.0,2025-11-10,2025-12-07,False,9067.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium,235,0,False
CUST11946,2025-11-07,Referral,Credit Line,East,18-25,156300.0,2025-11-11,2026-01-20,False,8555.68,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,Medium,235,0,False
CUST47617,2025-11-07,App Store,Personal Loan,East,18-25,485700.0,2025-11-13,2026-04-20,False,13447.61,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,0,0,Medium,235,1,False
CUST11606,2025-11-07,Referral,Personal Loan,North,18-25,933000.0,2025-11-11,2026-02-07,False,71828.96,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,High,235,0,False
CUST06512,2025-11-07,Referral,BNPL,South,26-35,12300.0,2025-11-11,,True,7635.11,0,0,0,0,0,0,0,0,0,0,0,4,5,3,1,2,1,2,Medium,235,5,False
CUST10428,2025-11-07,Referral,BNPL,South,26-35,21700.0,2025-11-11,,True,2998.89,0,0,0,0,0,0,0,0,0,0,0,6,2,2,1,2,2,3,Low,235,7,False
CUST34776,2025-11-07,App Store,BNPL,East,26-35,15700.0,2025-11-09,2026-01-12,False,2427.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low,235,0,False
CUST18510,2025-11-07,Paid,Personal Loan,North,26-35,538000.0,2025-11-09,2026-02-27,False,10488.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Medium,235,0,False
CUST42444,2025-11-07,App Store,BNPL,South,45+,28400.0,2025-11-14,2026-06-27,False,5436.3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,3,Low,235,6,False
CUST22437,2025-11-07,Referral,Credit Line,East,18-25,216300.0,2025-11-13,2025-11-14,False,25644.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,235,0,False
CUST26349,2025-11-07,App Store,Personal Loan,South,45+,190000.0,2025-11-12,2026-03-07,False,29836.18,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,High,235,0,False
CUST38233,2025-11-07,Paid,BNPL,East,36-45,21500.0,2025-11-08,2026-02-14,False,1116.43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Low,235,0,False
CUST29548,2025-11-07,Paid,Credit Line,International,36-45,137800.0,2025-11-13,2026-03-10,False,9228.35,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,Medium,235,0,False
CUST27217,2025-11-07,Referral,Personal Loan,East,36-45,1000000.0,2025-11-11,2026-02-27,False,24134.91,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,High,235,0,False
CUST14765,2025-11-07,App Store,Personal Loan,South,26-35,628300.0,2025-11-14,2026-06-25,False,45449.88,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,2,1,2,High,235,5,False
CUST14449,2025-11-07,Paid,Personal Loan,West,36-45,640900.0,2025-11-11,2025-11-13,False,10424.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,235,0,False
CUST47896,2025-11-07,Paid,BNPL,South,26-35,17400.0,2025-11-09,2026-05-28,False,2665.96,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,Low,235,3,False
CUST23853,2025-11-07,Paid,Credit Line,West,36-45,500000.0,2025-11-10,2026-03-02,False,8597.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,235,0,False
CUST19468,2025-11-07,Paid,Personal Loan,East,26-35,447500.0,2025-11-12,2025-11-23,False,4806.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,235,0,False
CUST41726,2025-11-07,Paid,Personal Loan,East,18-25,1000000.0,2025-11-13,2026-03-29,False,6674.64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Low,235,0,False
CUST00511,2025-11-07,Paid,Credit Line,West,18-25,158200.0,2025-11-10,2026-05-07,False,7878.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium,235,1,False
CUST47899,2025-11-07,Paid,BNPL,North,18-25,29200.0,2025-11-09,2026-03-31,False,2831.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Low,235,1,False
CUST23569,2025-11-07,Referral,Credit Line,West,18-25,266100.0,2025-11-08,2025-12-14,False,13231.39,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Medium,235,0,False
CUST14672,2025-11-07,App Store,BNPL,East,18-25,47300.0,2025-11-13,2025-12-07,False,4318.41,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Low,235,0,False
CUST21576,2025-11-07,Paid,Credit Line,East,45+,158700.0,2025-11-13,,True,2967.19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,Low,235,3,False
CUST45456,2025-11-07,App Store,Personal Loan,South,36-45,1000000.0,2025-11-10,2026-01-30,False,50978.33,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,High,235,0,False
CUST01649,2025-11-07,Referral,Credit Line,South,36-45,176300.0,2025-11-12,,True,23773.01,0,0,0,0,0,0,0,0,0,0,0,4,1,1,5,1,2,3,High,235,6,False
CUST47298,2025-11-07,Referral,Personal Loan,South,26-35,859200.0,2025-11-13,2026-06-22,False,32281.71,0,0,0,0,0,0,0,0,0,0,0,1,8,2,2,2,2,3,High,235,7,False
CUST12458,2025-11-07,Paid,Personal Loan,North,26-35,222300.0,2025-11-11,2026-03-12,False,21132.31,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,Medium,235,0,False
CUST36016,2025-11-07,Paid,BNPL,West,36-45,41200.0,2025-11-14,2026-03-16,False,547.33,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,Low,235,0,False
CUST11337,2025-11-07,Paid,Credit Line,South,26-35,128300.0,2025-11-08,2026-03-09,False,15297.82,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,Medium,235,0,False
CUST48769,2025-11-07,Referral,Personal Loan,International,36-45,214300.0,2025-11-13,,True,37028.23,0,0,0,0,0,0,0,0,0,0,0,6,0,2,5,1,3,1,High,235,5,False
CUST21858,2025-11-07,Referral,Personal Loan,South,26-35,331000.0,2025-11-08,,True,40423.5,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,2,2,3,High,235,7,False
CUST25132,2025-11-07,App Store,Credit Line,International,26-35,500000.0,2025-11-13,2026-04-20,False,26979.95,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,0,0,High,235,1,False
CUST09228,2025-11-07,App Store,BNPL,East,18-25,34100.0,2025-11-09,2025-11-21,False,786.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,235,0,False
CUST05683,2025-11-07,App Store,Personal Loan,North,36-45,1000000.0,2025-11-08,2026-01-31,False,30339.2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,High,235,0,False
CUST45581,2025-11-07,Paid,BNPL,North,18-25,20200.0,2025-11-12,,True,2962.57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,Low,235,2,False
CUST49550,2025-11-07,Referral,Credit Line,West,26-35,254900.0,2025-11-11,2025-12-12,False,9933.65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Medium,235,0,False
CUST15465,2025-11-07,Referral,BNPL,South,36-45,27500.0,2025-11-08,,True,4565.22,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,7,5,1,Low,235,13,False
CUST39110,2025-11-07,App Store,Personal Loan,East,36-45,1000000.0,2025-11-14,2026-06-25,False,30686.88,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,3,High,235,7,False
CUST08502,2025-11-08,Paid,Personal Loan,West,36-45,1000000.0,2025-11-10,2025-12-05,False,8782.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,234,0,False
